vendor_id,vendor_name,product_id,product_name
0bb4,HTC (High Tech Computer Corp.),0a1f,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a20,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a21,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a22,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a23,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a24,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a25,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a26,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a27,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a28,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a29,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a2a,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a2b,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a2c,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a2d,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a2e,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a2f,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a30,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a31,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a32,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a33,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a34,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a35,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a36,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a37,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a38,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a39,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a3a,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a3b,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a3c,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a3d,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a3e,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a3f,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a40,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a41,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a42,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a43,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a44,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a45,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a46,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a47,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a48,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a49,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a4a,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a4b,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a4c,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a4d,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a4e,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a4f,PocketPC Sync
0bb4,HTC (High Tech Computer Corp.),0a50,SmartPhone (MTP)
0bb4,HTC (High Tech Computer Corp.),0a51,SPV C400 / T-Mobile SDA GSM/GPRS Pocket PC
0bb4,HTC (High Tech Computer Corp.),0a52,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a53,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a54,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a55,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a56,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a57,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a58,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a59,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a5a,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a5b,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a5c,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a5d,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a5e,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a5f,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a60,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a61,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a62,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a63,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a64,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a65,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a66,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a67,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a68,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a69,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a6a,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a6b,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a6c,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a6d,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a6e,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a6f,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a70,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a71,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a72,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a73,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a74,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a75,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a76,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a77,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a78,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a79,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a7a,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a7b,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a7c,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a7d,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a7e,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a7f,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a80,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a81,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a82,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a83,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a84,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a85,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a86,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a87,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a88,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a89,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a8a,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a8b,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a8c,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a8d,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a8e,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a8f,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a90,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a91,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a92,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a93,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a94,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a95,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a96,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a97,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a98,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a99,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a9a,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a9b,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a9c,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a9d,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a9e,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0a9f,SmartPhone Sync
0bb4,HTC (High Tech Computer Corp.),0b03,Ozone Mobile Broadband
0bb4,HTC (High Tech Computer Corp.),0b04,Hermes / TyTN / T-Mobile MDA Vario II / O2 Xda Trion
0bb4,HTC (High Tech Computer Corp.),0b05,P3600
0bb4,HTC (High Tech Computer Corp.),0b06,Athena / Advantage x7500 / Dopod U1000 / T-Mobile AMEO
0bb4,HTC (High Tech Computer Corp.),0b0c,Elf / Touch / P3450 / T-Mobile MDA Touch / O2 Xda Nova / Dopod S1
0bb4,HTC (High Tech Computer Corp.),0b1f,Sony Ericsson XPERIA X1
0bb4,HTC (High Tech Computer Corp.),0b2f,Rhodium
0bb4,HTC (High Tech Computer Corp.),0b51,Qtek 8310 mobile phone [Tornado Noble]
0bb4,HTC (High Tech Computer Corp.),0bce,Vario MDA
0bb4,HTC (High Tech Computer Corp.),0c01,Dream / ADP1 / G1 / Magic / Tattoo / FP1
0bb4,HTC (High Tech Computer Corp.),0c02,Dream / ADP1 / G1 / Magic / Tattoo (Debug)
0bb4,HTC (High Tech Computer Corp.),0c03,Android Phone [Fairphone First Edition (FP1)]
0bb4,HTC (High Tech Computer Corp.),0c13,Diamond
0bb4,HTC (High Tech Computer Corp.),0c1f,Sony Ericsson XPERIA X1
0bb4,HTC (High Tech Computer Corp.),0c5f,Snap
0bb4,HTC (High Tech Computer Corp.),0c86,Sensation
0bb4,HTC (High Tech Computer Corp.),0c87,Desire (debug)
0bb4,HTC (High Tech Computer Corp.),0c8d,EVO 4G (debug)
0bb4,HTC (High Tech Computer Corp.),0c91,Vision
0bb4,HTC (High Tech Computer Corp.),0c94,Vision
0bb4,HTC (High Tech Computer Corp.),0c97,Legend
0bb4,HTC (High Tech Computer Corp.),0c99,Desire (debug)
0bb4,HTC (High Tech Computer Corp.),0c9e,Incredible
0bb4,HTC (High Tech Computer Corp.),0ca2,Desire HD (debug mode)
0bb4,HTC (High Tech Computer Corp.),0ca5,Android Phone [Evo Shift 4G]
0bb4,HTC (High Tech Computer Corp.),0cab,Desire / Desire HD / Hero / Thunderbolt (HTC Sync Mode)
0bb4,HTC (High Tech Computer Corp.),0cae,T-Mobile MyTouch 4G Slide [Doubleshot]
0bb4,HTC (High Tech Computer Corp.),0de5,One (M7)
0bb4,HTC (High Tech Computer Corp.),0dea,M7_UL [HTC One]
0bb4,HTC (High Tech Computer Corp.),0f25,One M8
0bb4,HTC (High Tech Computer Corp.),0f63,Desire 610 Via MTP
0bb4,HTC (High Tech Computer Corp.),0f64,Desire 601
0bb4,HTC (High Tech Computer Corp.),0fb4,Remote NDIS based Device
0bb4,HTC (High Tech Computer Corp.),0ff0,One Mini (M4)
0bb4,HTC (High Tech Computer Corp.),0ff8,Desire HD (Tethering Mode)
0bb4,HTC (High Tech Computer Corp.),0ff9,Desire / Desire HD / Hero / Thunderbolt (Charge Mode)
0bb4,HTC (High Tech Computer Corp.),0ffe,Desire HD (modem mode)
0bb4,HTC (High Tech Computer Corp.),0fff,Android Fastboot Bootloader
0bb4,HTC (High Tech Computer Corp.),2008,Android Phone via MTP [MT65xx]
0bb4,HTC (High Tech Computer Corp.),200b,Android Phone via PTP [Wiko Cink Peax 2]
0bb4,HTC (High Tech Computer Corp.),2134,Vive Hub (SMSC USB2137B)
0bb4,HTC (High Tech Computer Corp.),2744,Vive Hub (HTC CB USB2)
0bb4,HTC (High Tech Computer Corp.),2c87,Vive
0bc2,Seagate RSS LLC,0502,ST3300601CB-RK 300 GB External Hard Drive
0bc2,Seagate RSS LLC,0503,ST3250824A [Barracuda 7200.9]
0bc2,Seagate RSS LLC,2000,Storage Adapter V3 (TPP)
0bc2,Seagate RSS LLC,2100,FreeAgent Go
0bc2,Seagate RSS LLC,2200,FreeAgent Go FW
0bc2,Seagate RSS LLC,2300,Expansion Portable
0bc2,Seagate RSS LLC,231a,Expansion Portable
0bc2,Seagate RSS LLC,231c,Expansion Portable
0bc2,Seagate RSS LLC,2320,USB 3.0 bridge [Portable Expansion Drive]
0bc2,Seagate RSS LLC,2321,Expansion Portable
0bc2,Seagate RSS LLC,2322,SRD0NF1 Expansion Portable (STEA)
0bc2,Seagate RSS LLC,2340,FreeAgent External Hard Drive
0bc2,Seagate RSS LLC,3000,FreeAgent Desktop
0bc2,Seagate RSS LLC,3008,FreeAgent Desk 1TB
0bc2,Seagate RSS LLC,3101,FreeAgent XTreme 640GB
0bc2,Seagate RSS LLC,3312,SRD00F2 Expansion Desktop Drive (STBV)
0bc2,Seagate RSS LLC,331a,Desktop HDD 5TB (ST5000DM000)
0bc2,Seagate RSS LLC,3320,SRD00F2 [Expansion Desktop Drive]
0bc2,Seagate RSS LLC,3322,SRD0NF2 [Expansion Desktop Drive]
0bc2,Seagate RSS LLC,3323,Seagate RSS LLC
0bc2,Seagate RSS LLC,3332,Expansion
0bc2,Seagate RSS LLC,3343,desktop drive stgy8000400
0bc2,Seagate RSS LLC,5020,FreeAgent GoFlex
0bc2,Seagate RSS LLC,5021,FreeAgent GoFlex USB 2.0
0bc2,Seagate RSS LLC,5030,FreeAgent GoFlex Upgrade Cable STAE104
0bc2,Seagate RSS LLC,5031,FreeAgent GoFlex USB 3.0
0bc2,Seagate RSS LLC,5032,SATA cable
0bc2,Seagate RSS LLC,5070,FreeAgent GoFlex Desk
0bc2,Seagate RSS LLC,5071,FreeAgent GoFlex Desk
0bc2,Seagate RSS LLC,50a1,FreeAgent GoFlex Desk
0bc2,Seagate RSS LLC,50a5,FreeAgent GoFlex Desk USB 3.0
0bc2,Seagate RSS LLC,5121,FreeAgent GoFlex
0bc2,Seagate RSS LLC,5161,FreeAgent GoFlex dock
0bc2,Seagate RSS LLC,6126,Maxtor D3 Station 5TB
0bc2,Seagate RSS LLC,61b5,Maxtor HX-M201TCB [M3 Portable 2TB]
0bc2,Seagate RSS LLC,61b6,Maxtor HX-M101TCB/GM [M3 Portable 1TB]
0bc2,Seagate RSS LLC,61b7,Maxtor M3 Portable
0bc2,Seagate RSS LLC,a003,Backup Plus
0bc2,Seagate RSS LLC,a0a1,Backup Plus Desktop
0bc2,Seagate RSS LLC,a0a4,Backup Plus Desktop Drive
0bc2,Seagate RSS LLC,aa14,STJ4000400 [Seagate Basic Portable Drive 4TB]
0bc2,Seagate RSS LLC,ab00,Slim Portable Drive
0bc2,Seagate RSS LLC,ab1e,Backup Plus Portable Drive
0bc2,Seagate RSS LLC,ab20,Backup Plus Portable Drive
0bc2,Seagate RSS LLC,ab21,Backup Plus Slim
0bc2,Seagate RSS LLC,ab24,Backup Plus Portable Drive
0bc2,Seagate RSS LLC,ab26,Backup Plus Slim Portable Drive 1 TB
0bc2,Seagate RSS LLC,ab28,Seagate Backup Plus Portable 5TB SRD00F1
0bc2,Seagate RSS LLC,ab2d,SRD00F1 [Backup Plus Ultra Slim]
0bc2,Seagate RSS LLC,ab31,Backup Plus Desktop Drive (5TB)
0bc2,Seagate RSS LLC,ab34,Backup Plus
0bc2,Seagate RSS LLC,ab38,Backup Plus Hub (Mass Storage)
0bc2,Seagate RSS LLC,ab44,Backup Plus Hub
0bc2,Seagate RSS LLC,ac20,Backup Plus Slim 2TB
0bc3,"IPWireless, Inc.",0001,UMTS-TDD (TD-CDMA) modem
0bc7,"X10 Wireless Technology, Inc.",0001,ActiveHome (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",0002,Firecracker Interface (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",0003,VGA Video Sender (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",0004,X10 Receiver
0bc7,"X10 Wireless Technology, Inc.",0005,Wireless Transceiver (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",0006,Wireless Transceiver (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",0007,Wireless Transceiver (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",0008,Wireless Transceiver (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",0009,Wireless Transceiver (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",000a,Wireless Transceiver (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",000b,Transceiver (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",000c,Transceiver (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",000d,Transceiver (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",000e,Transceiver (ACPI-compliant)
0bc7,"X10 Wireless Technology, Inc.",000f,Transceiver (ACPI-compliant)
0bd7,Andrew Pargeter & Associates,a021,Amptek DP4 multichannel signal analyzer
0bda,Realtek Semiconductor Corp.,0103,USB 2.0 Card Reader
0bda,Realtek Semiconductor Corp.,0104,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0106,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0107,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0108,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0109,microSDXC Card Reader [Hama 00091047]
0bda,Realtek Semiconductor Corp.,0111,RTS5111 Card Reader Controller
0bda,Realtek Semiconductor Corp.,0113,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0115,Mass Storage Device (Multicard Reader)
0bda,Realtek Semiconductor Corp.,0116,RTS5116 Card Reader Controller
0bda,Realtek Semiconductor Corp.,0117,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0118,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0119,Storage Device (SD card reader)
0bda,Realtek Semiconductor Corp.,0129,RTS5129 Card Reader Controller
0bda,Realtek Semiconductor Corp.,0138,RTS5138 Card Reader Controller
0bda,Realtek Semiconductor Corp.,0139,RTS5139 Card Reader Controller
0bda,Realtek Semiconductor Corp.,0151,Mass Storage Device (Multicard Reader)
0bda,Realtek Semiconductor Corp.,0152,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0153,3-in-1 (SD/SDHC/SDXC) Card Reader
0bda,Realtek Semiconductor Corp.,0156,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0157,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0158,USB 2.0 multicard reader
0bda,Realtek Semiconductor Corp.,0159,RTS5159 Card Reader Controller
0bda,Realtek Semiconductor Corp.,0161,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0168,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0169,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0171,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0176,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0178,Mass Storage Device
0bda,Realtek Semiconductor Corp.,0179,RTL8188ETV Wireless LAN 802.11n Network Adapter
0bda,Realtek Semiconductor Corp.,0184,RTS5182 Card Reader
0bda,Realtek Semiconductor Corp.,0186,Card Reader
0bda,Realtek Semiconductor Corp.,0301,multicard reader
0bda,Realtek Semiconductor Corp.,0307,Card Reader
0bda,Realtek Semiconductor Corp.,0316,Card Reader
0bda,Realtek Semiconductor Corp.,0326,Card reader
0bda,Realtek Semiconductor Corp.,0411,Hub
0bda,Realtek Semiconductor Corp.,0811,Realtek 8812AU/8821AU 802.11ac WLAN Adapter [USB Wireless Dual-Band Adapter 2.4/5Ghz]
0bda,Realtek Semiconductor Corp.,0821,RTL8821A Bluetooth
0bda,Realtek Semiconductor Corp.,1724,RTL8723AU 802.11n WLAN Adapter
0bda,Realtek Semiconductor Corp.,1a2b,RTL8188GU 802.11n WLAN Adapter (Driver CDROM Mode)
0bda,Realtek Semiconductor Corp.,2831,RTL2831U DVB-T
0bda,Realtek Semiconductor Corp.,2832,RTL2832U DVB-T
0bda,Realtek Semiconductor Corp.,2838,RTL2838 DVB-T
0bda,Realtek Semiconductor Corp.,5401,RTL 8153 USB 3.0 hub with gigabit ethernet
0bda,Realtek Semiconductor Corp.,5411,RTS5411 Hub
0bda,Realtek Semiconductor Corp.,568c,Integrated Webcam HD
0bda,Realtek Semiconductor Corp.,570c,Asus laptop camera
0bda,Realtek Semiconductor Corp.,5730,HP 2.0MP High Definition Webcam
0bda,Realtek Semiconductor Corp.,5751,Integrated Webcam
0bda,Realtek Semiconductor Corp.,5775,"HP ""Truevision HD"" laptop camera"
0bda,Realtek Semiconductor Corp.,5776,HP Truevision HD integrated webcam
0bda,Realtek Semiconductor Corp.,57b3,Acer 640 Ã 480 laptop camera
0bda,Realtek Semiconductor Corp.,57cc,HD Webcam - Realtek Semiconductor
0bda,Realtek Semiconductor Corp.,57cf,HD WebCam
0bda,Realtek Semiconductor Corp.,57da,Built-In Video Camera
0bda,Realtek Semiconductor Corp.,58c2,Integrated Webcam HD
0bda,Realtek Semiconductor Corp.,58c8,Integrated Webcam HD
0bda,Realtek Semiconductor Corp.,8150,RTL8150 Fast Ethernet Adapter
0bda,Realtek Semiconductor Corp.,8151,RTL8151 Adapteon Business Mobile Networks BV
0bda,Realtek Semiconductor Corp.,8152,RTL8152 Fast Ethernet Adapter
0bda,Realtek Semiconductor Corp.,8153,RTL8153 Gigabit Ethernet Adapter
0bda,Realtek Semiconductor Corp.,8171,RTL8188SU 802.11n WLAN Adapter
0bda,Realtek Semiconductor Corp.,8172,RTL8191SU 802.11n WLAN Adapter
0bda,Realtek Semiconductor Corp.,8174,RTL8192SU 802.11n WLAN Adapter
0bda,Realtek Semiconductor Corp.,8176,RTL8188CUS 802.11n WLAN Adapter
0bda,Realtek Semiconductor Corp.,8178,RTL8192CU 802.11n WLAN Adapter
0bda,Realtek Semiconductor Corp.,8179,RTL8188EUS 802.11n Wireless Network Adapter
0bda,Realtek Semiconductor Corp.,817f,RTL8188RU 802.11n WLAN Adapter
0bda,Realtek Semiconductor Corp.,8187,RTL8187 Wireless Adapter
0bda,Realtek Semiconductor Corp.,8189,RTL8187B Wireless 802.11g 54Mbps Network Adapter
0bda,Realtek Semiconductor Corp.,818b,RTL8192EU 802.11b/g/n WLAN Adapter
0bda,Realtek Semiconductor Corp.,8192,RTL8191SU 802.11n Wireless Adapter
0bda,Realtek Semiconductor Corp.,8193,RTL8192DU 802.11an WLAN Adapter
0bda,Realtek Semiconductor Corp.,8197,RTL8187B Wireless Adapter
0bda,Realtek Semiconductor Corp.,8198,RTL8187B Wireless Adapter
0bda,Realtek Semiconductor Corp.,8199,RTL8187SU 802.11g WLAN Adapter
0bda,Realtek Semiconductor Corp.,8723,RTL8723A Bluetooth
0bda,Realtek Semiconductor Corp.,8812,RTL8812AU 802.11a/b/g/n/ac 2T2R DB WLAN Adapter
0bda,Realtek Semiconductor Corp.,8813,RTL8814AU 802.11a/b/g/n/ac Wireless Adapter
0bda,Realtek Semiconductor Corp.,881a,RTL8812AU-VS 802.11a/b/g/n/ac 2T2R DB WLAN Adapter
0bda,Realtek Semiconductor Corp.,8821,RTL8821A Bluetooth
0bda,Realtek Semiconductor Corp.,9210,RTL9210 M.2 NVME Adapter
0bda,Realtek Semiconductor Corp.,a811,RTL8811AU 802.11a/b/g/n/ac WLAN Adapter
0bda,Realtek Semiconductor Corp.,b009,Realtek Bluetooth 4.2 Adapter
0bda,Realtek Semiconductor Corp.,b00a,Realtek Bluetooth 4.2 Adapter
0bda,Realtek Semiconductor Corp.,b00b,Realtek Bluetooth 4.2 Adapter
0bda,Realtek Semiconductor Corp.,b023,RTL8822BE Bluetooth 4.2 Adapter
0bda,Realtek Semiconductor Corp.,b711,RTL8188GU 802.11n WLAN Adapter (After Modeswitch)
0bda,Realtek Semiconductor Corp.,b720,RTL8723BU 802.11b/g/n WLAN Adapter
0bda,Realtek Semiconductor Corp.,b723,RTL8723B Bluetooth
0bda,Realtek Semiconductor Corp.,b728,RTL8723B Bluetooth
0bda,Realtek Semiconductor Corp.,b72a,RTL8723B Bluetooth
0bda,Realtek Semiconductor Corp.,b812,RTL88x2bu [AC1200 Techkey]
0bda,Realtek Semiconductor Corp.,f179,RTL8188FTV 802.11b/g/n 1T1R 2.4G WLAN Adapter
0bdb,Ericsson Business Mobile Networks BV,1000,BV Bluetooth Device
0bdb,Ericsson Business Mobile Networks BV,1002,Bluetooth Device 1.2
0bdb,Ericsson Business Mobile Networks BV,1049,C3607w Mobile Broadband Module
0bdb,Ericsson Business Mobile Networks BV,1900,F3507g Mobile Broadband Module
0bdb,Ericsson Business Mobile Networks BV,1902,F3507g v2 Mobile Broadband Module
0bdb,Ericsson Business Mobile Networks BV,1904,F3607gw Mobile Broadband Module
0bdb,Ericsson Business Mobile Networks BV,1905,F3607gw v2 Mobile Broadband Module
0bdb,Ericsson Business Mobile Networks BV,1906,F3607gw v3 Mobile Broadband Module
0bdb,Ericsson Business Mobile Networks BV,1909,F3307 v2 Mobile Broadband Module
0bdb,Ericsson Business Mobile Networks BV,190a,F3307 Mobile Broadband Module
0bdb,Ericsson Business Mobile Networks BV,190b,C3607w v2 Mobile Broadband Module
0bdb,Ericsson Business Mobile Networks BV,1926,H5321 gw Mobile Broadband Module
0bed,MEI,1100,CASHFLOW SC
0bed,MEI,1101,Series 2000 Combo Acceptor
0bf0,Pace Micro Technology PLC,c010,EHD100SD
0bf1,Intracom S.A.,0001,netMod Driver Ver 2.4.17 (CAPI)
0bf1,Intracom S.A.,0002,netMod Driver Ver 2.4 (CAPI)
0bf1,Intracom S.A.,0003,netMod Driver Ver 2.4 (CAPI)
0bf6,"Addonics Technologies, Inc.",0103,Storage Device
0bf6,"Addonics Technologies, Inc.",1234,Storage Device
0bf6,"Addonics Technologies, Inc.",a000,Cable 205 (TPP)
0bf6,"Addonics Technologies, Inc.",a001,Cable 205
0bf6,"Addonics Technologies, Inc.",a002,IDE Bridge
0bf8,Fujitsu Siemens Computers,1001,Fujitsu Pocket Loox 600 PDA
0bf8,Fujitsu Siemens Computers,1006,SmartCard Reader 2A
0bf8,Fujitsu Siemens Computers,1007,Connect2Air E-5400 802.11g Wireless Adapter
0bf8,Fujitsu Siemens Computers,1009,Connect2Air E-5400 D1700 802.11g Wireless Adapter [Intersil ISL3887]
0bf8,Fujitsu Siemens Computers,100c,Keyboard FSC KBPC PX
0bf8,Fujitsu Siemens Computers,100f,miniCard D2301 802.11bg Wireless Module [SiS 163U]
0bf8,Fujitsu Siemens Computers,1017,Keyboard KB SCR
0bf8,Fujitsu Siemens Computers,101f,Fujitsu Full HD Pro Webcam
0bfb,Grass Valley Group,0200,TURBO iDDR Front Panel
0bfd,Kvaser AB,0004,USBcan II
0bfd,Kvaser AB,000b,Leaf Light HS
0bfd,Kvaser AB,000e,Leaf SemiPro HS
0c00,FireFly Mouse Mat,1607,Apex M500
0c08,Agate,0378,Q 16MB Storage Device
0c09,Comjet Information System,a5a5,Litto Version USB2.0
0c0a,"Highpoint Technologies, Inc.",6124,RocketStor 6124V
